,circularity,edge_sharp_mean,edge_sharp_std,iMax_Variance_uptake,iiMin_change_Variance_uptake,iiiMax_Margin_Gradient,irregularity,ivVariance,k_Max_Margin_Grad,kurt_F_r_i,max_F_r_i,max_RGH_mean,max_RGH_mean_k,max_RGH_var,max_RGH_var_k,mean_F_r_i,min_F_r_i,skew_F_r_i,var_F_r_i
0,0.8557170382,-0.4569364661,0.9863560197,17.5675683775,0.0569230743,0.2173976410,0.8988464713,0.0496189347,1.0000000000,-0.8101169630,997.7500000000,0.5927644208,1.0000000000,0.0817968580,1.0000000000,586.4194162437,203.2500000000,0.0648312139,39049.9039650095
0,1.68E-8,-0.1173788031,0.9604124330,2.8728166525,0.6046492403,0.0988418773,0.9999794114,0.0044187945,2.0000000000,-0.6098795092,886.0000000000,0.6766969178,2.0000000000,0.0950360862,1.0000000000,699.7521008403,446.0000000000,-0.4247244271,10960.0675548700
0,0.8557304026,-0.4048968135,0.9290760092,6.3929202592,0.2575894047,0.1180134971,0.9313742987,0.0111880978,2.0000000000,-0.6479231324,1778.2500000000,0.5755041524,1.0000000000,0.0937335594,4.0000000000,965.0532570423,365.2500000000,-0.1570431612,86147.8511641434
0,0.8557314487,-0.3174336596,0.9552771132,21.5967406172,0.0675413629,0.1619715024,0.9251632454,0.0341034842,1.0000000000,0.7479112698,922.0000000000,0.5304411163,4.0000000000,0.0865196968,4.0000000000,502.4526795895,293.0000000000,1.1483807527,18474.2659739252
0,0.8557298996,-0.0772234225,0.9411684312,4.2241018725,0.4249386287,0.1052201954,0.9416354536,0.0098687469,1.0000000000,1.4940891516,956.7500000000,0.4859998322,3.0000000000,0.0843485538,1.0000000000,576.3213157895,292.7500000000,0.4319625836,9885.1317306306
0,0.8557305045,-0.2117489415,0.9143989312,15.9902859663,0.1327941428,0.1059707665,0.9463049161,0.0116274092,4.0000000000,1.0767070016,1087.5000000000,0.5231107117,2.0000000000,0.0876587384,1.0000000000,576.3631158917,311.0000000000,1.0879812443,21170.8787112538
0,5E-10,-0.1171394380,0.9118488924,3.0023427444,0.6704393534,0.0744220519,0.9999951944,0.0044985582,4.0000000000,0.0667770272,422.0000000000,0.6318295581,4.0000000000,0.0868427330,2.0000000000,284.6916932907,191.7500000000,0.5555933774,1950.0704667404
0,0.8557306562,-1.2808963738,0.9407569791,36.7955314238,0.0617106431,0.1639393546,0.9015070655,0.0234971636,3.0000000000,-0.6504557763,880.5000000000,0.7000801928,4.0000000000,0.0598494999,3.0000000000,558.9226100152,311.7500000000,0.3977337643,16668.9143851096
0,0.8557285334,-0.1996431378,0.9049298752,6.8328128712,0.2262913867,0.1236151603,0.8973734437,0.0151637880,2.0000000000,-0.8701244787,392.5000000000,0.6313622437,4.0000000000,0.0829291291,3.0000000000,236.3234011628,100.5000000000,0.1865198032,5109.5651506034
0,0.8556152122,-0.4167185291,0.9836597571,4.2345468903,0.3560188967,0.1406811846,0.9335931441,0.0170870108,3.0000000000,-0.5945560130,747.0000000000,0.4365989614,1.0000000000,0.0710471983,3.0000000000,384.1844919786,128.7500000000,0.4305647133,20712.8231494889
0,0E-10,-0.3169228624,0.6729574750,6.9629059540,0.3288622045,0.1025936599,0.9999750816,0.0077866778,2.0000000000,2.1584006579,329.2500000000,0.7065582513,3.0000000000,0.0827722856,1.0000000000,298.8541666667,225.0000000000,-1.4018229037,578.8342391304
0,0E-10,-1.1813077811,0.9077800927,5.7523496241,0.4383447643,0.0868744098,0.9999728104,0.0047495232,4.0000000000,-0.9790791787,390.0000000000,0.7400531436,4.0000000000,0.0554298535,3.0000000000,346.7023809524,296.0000000000,-0.2758167842,827.7952380952
0,0.8557332932,-0.4238792712,0.9823262829,10.7904250366,0.1492198446,0.1443814456,0.9461747900,0.0182264717,1.0000000000,0.8601662974,1027.2500000000,0.5694100354,1.0000000000,0.0837134843,1.0000000000,551.4665798611,225.0000000000,0.7287975190,19205.5209860538
0,0.8557337141,-0.3707230779,0.8636476691,10.7502352343,0.1906663850,0.2775837095,0.9625949666,0.1036750727,4.0000000000,-0.6348713097,1576.2500000000,0.5524917270,1.0000000000,0.0854042168,1.0000000000,637.8275547445,123.2500000000,0.5439383156,98985.0676032138
0,1E-10,-0.8305950873,0.9304095386,3.8792712566,0.4139187637,0.0969198088,0.9999770865,0.0106030569,2.0000000000,-1.4994038141,602.0000000000,0.5476189770,1.0000000000,0.0819647192,4.0000000000,374.1646341463,193.7500000000,0.2650303338,22074.4734756098
0,0E-10,-1.2574826528,1.0021223588,46.0122352222,0.0448979567,0.0912293714,0.9999907647,0.0047700039,2.0000000000,-1.1904057896,938.0000000000,0.4894637613,4.0000000000,0.0915725734,1.0000000000,683.2500000000,481.2500000000,0.4565052033,21517.2378102837
0,0.8556476047,0.0383797227,0.9498439940,9.9138343886,0.2908817974,0.1680000908,0.8581837134,0.0232715372,4.0000000000,0.4793463030,1052.7500000000,0.5664525039,1.0000000000,0.0842674051,3.0000000000,794.0235148515,306.0000000000,-0.5777134687,21179.4455753411
0,0.8556943535,5.8057049609,0.9642674978,17.6626506601,0.1079938251,0.1206237821,0.9072953022,0.0097053346,2.0000000000,-0.1058813783,787.5000000000,0.5218727744,1.0000000000,0.0901369283,4.0000000000,511.1065891473,285.5000000000,0.6870127617,12069.9196757307
0,4E-10,0.3897294501,1.3200593273,13.5951858787,0.1177014841,0.0788329772,0.9999869305,0.0053800742,4.0000000000,0.0025164899,811.0000000000,0.5320419546,1.0000000000,0.0728573545,2.0000000000,684.7291666667,490.5000000000,-0.7638050066,5591.7879240222
0,0.8554402654,-0.3974981334,0.7793780422,5.8749197529,0.3215509768,0.1393598292,0.9121549366,0.0188425538,4.0000000000,-0.6958289139,1060.2500000000,0.3841755973,3.0000000000,0.0766667251,3.0000000000,572.6032608696,169.0000000000,0.3374798358,47040.4369327891
0,0.8557298575,-0.6331384755,0.8293057800,13.2187926877,0.1750343733,0.1257097667,0.9376843706,0.0116633516,2.0000000000,-0.4055213653,839.7500000000,0.5021254846,4.0000000000,0.0840820288,2.0000000000,534.6098382749,281.5000000000,0.2692459081,12052.1409574371
0,0E-10,-0.8400763060,0.9998196808,2.9768000301,0.3817107280,0.1583826732,1.0000000000,0.0142725036,1.0000000000,-0.3776615768,1086.5000000000,0.5203112864,4.0000000000,0.0830158294,4.0000000000,745.8378712871,417.5000000000,0.2945297655,21229.1671407812
0,0.8557276895,-0.2540214644,0.8682953956,5.7073499754,0.2928984479,0.1454798680,0.9544449948,0.0210219657,2.0000000000,-0.1135907061,1081.0000000000,0.5389924185,4.0000000000,0.0880764537,2.0000000000,691.6494684178,337.2500000000,0.3068326197,18305.9809253828
0,0.8557351339,-0.2652139314,0.9405826202,7.1385302529,0.2706038710,0.1959981154,0.9618406894,0.0380217926,1.0000000000,0.3820005185,1423.7500000000,0.4999736488,1.0000000000,0.0872522061,1.0000000000,676.3407622739,198.5000000000,0.6652593300,45083.3298799097
0,0.8557358776,-0.1895357325,0.8941933972,45.8549007412,0.0292691499,0.1273024347,0.9579330038,0.0120121092,1.0000000000,-0.2169980292,1310.5000000000,0.5762455167,1.0000000000,0.0876644635,3.0000000000,828.6531967213,481.2500000000,0.4202316502,23728.8957499906
0,0E-10,0.1606783073,0.9010632302,23.4697115866,0.1263026123,0.0841641269,1.0000000000,0.0040305570,3.0000000000,-0.5108070191,1463.7500000000,0.5227493277,2.0000000000,0.0966565367,2.0000000000,1189.9543010753,923.7500000000,0.2139823362,14443.5606073816
0,0.8557312299,-0.2409692349,0.8759732804,22.1616599543,0.0499116006,0.1117509635,0.8932801200,0.0156000826,1.0000000000,-0.8040875635,1093.2500000000,0.5656347351,2.0000000000,0.0888719623,3.0000000000,670.1733912155,336.7500000000,0.4872886616,38427.2371081046
0,0.8557057816,-0.3775924787,1.0515430136,14.8910475680,0.1130313620,0.1292597223,0.8466575876,0.0102179793,4.0000000000,-0.6298577353,1409.0000000000,0.7015661437,4.0000000000,0.0791936849,1.0000000000,970.6257668712,421.5000000000,-0.0851656854,48996.3020245399
0,0.8557228931,-0.3562963286,0.8933901203,8.8904119151,0.1124807275,0.1510698225,0.8880772395,0.0140886956,1.0000000000,-0.4908398210,716.2500000000,0.6106169149,2.0000000000,0.0905150457,3.0000000000,499.4289099526,167.5000000000,-0.2074999526,11687.2604862041
0,6E-10,-0.7436854228,0.9942474472,12.0123019034,0.1082074348,0.1237238015,0.9999796834,0.0089849789,2.0000000000,0.1415088498,816.2500000000,0.5496332370,3.0000000000,0.1012292932,4.0000000000,638.6666666667,362.2500000000,-0.1605747745,8326.2361111111
0,1.12E-8,-1.4101856474,0.7723962723,5.0854919948,0.3277526629,0.1088208106,0.9999726709,0.0106741840,4.0000000000,0.3330252078,430.7500000000,0.5332271828,2.0000000000,0.0733965218,1.0000000000,309.0336021505,186.7500000000,-0.1233006056,2225.7594812554
0,0.8557295365,0.0689129020,0.9414329961,31.7879486979,0.0523253872,0.1013414756,0.9412347955,0.0098668510,2.0000000000,-0.0436334851,867.5000000000,0.4901833078,1.0000000000,0.0835498304,2.0000000000,486.8433373349,268.5000000000,0.8899208785,20705.8374236714
0,0.8551055147,-0.6522879832,0.8665519506,5.7405472728,0.4454404632,0.1436623076,0.9276969626,0.0143118440,3.0000000000,-0.3107813774,611.7500000000,0.5319190677,4.0000000000,0.0921592013,3.0000000000,467.6379310345,271.7500000000,-0.4748097552,5989.0520693387
0,0.8557343480,-0.1048135038,0.9943094606,6.3322318450,0.2760519635,0.1282176934,0.9794849218,0.0204431350,2.0000000000,1.5828735204,1895.0000000000,0.5046567831,2.0000000000,0.0834870500,3.0000000000,806.1697781385,297.5000000000,0.9221308437,55594.5101967017
0,0.8557286174,-0.2359131157,1.0646358794,21.7670007054,0.0459411020,0.2724426390,0.9357293042,0.0797963425,1.0000000000,-0.1949220509,544.2500000000,0.5540793933,4.0000000000,0.0882501346,3.0000000000,310.4410447761,121.5000000000,0.2084861803,6866.3496820829
0,0.8557193426,-0.1128216729,0.9577603857,8.4262797173,0.1801167493,0.1221830666,0.9224842041,0.0108694090,2.0000000000,-0.1965532865,1687.2500000000,0.5311660563,4.0000000000,0.1032804739,1.0000000000,1086.6185612789,439.7500000000,0.0190366112,50357.8436897530
0,0.8555691140,-1.6891564771,0.9408449004,21.2416040755,0.0555520521,0.1539934082,0.9363945097,0.0289196263,1.0000000000,-1.3656064787,1381.7500000000,0.5661663127,1.0000000000,0.0799707442,2.0000000000,693.8061643836,190.0000000000,0.2821580033,121949.6144287220
0,0.8557128336,-0.6971839605,0.9434529355,9.0416685041,0.1105990559,0.1827596793,0.8299189865,0.0166827189,1.0000000000,-0.1962856692,1014.7500000000,0.7107635207,3.0000000000,0.0478924653,4.0000000000,752.8661137441,441.0000000000,-0.1303262119,15450.4389866847
0,6E-10,-0.0354188965,0.8568596775,4.0571741978,0.2464769692,0.1356288775,0.9999753917,0.0222795046,1.0000000000,-0.8850147096,1093.5000000000,0.6424282012,2.0000000000,0.0760547154,1.0000000000,760.8320895522,501.5000000000,0.3838885893,29143.2976028946
0,0.8557368863,0.1571014842,1.0002642437,9.5370539185,0.1277015999,0.1193079390,0.9482802505,0.0120240661,1.0000000000,0.0925516545,2739.7500000000,0.5519857958,1.0000000000,0.0798030935,1.0000000000,1434.5075013639,651.7500000000,0.6732452421,161183.0623333858
0,3E-10,-0.4160974872,0.9373672830,13.7054629510,0.0729636061,0.1547262739,0.9999854348,0.0148757580,1.0000000000,-0.3380096529,945.7500000000,0.5041134735,1.0000000000,0.0981913028,2.0000000000,817.3378378378,619.7500000000,-0.5254280309,6590.7186227323
0,3.9E-9,0.2515775593,0.9402528734,25.3582498562,0.0394348981,0.1052631579,0.9999818343,0.0059899767,1.0000000000,-0.7874824988,589.2500000000,0.6055694303,3.0000000000,0.0829043986,1.0000000000,458.2328767123,330.7500000000,0.1792499572,3835.9098960794
0,0.8557081306,-1.3829889167,0.9467644284,10.1314295940,0.1861224085,0.2793771890,0.9399101520,0.0820687736,4.0000000000,0.0406133750,795.7500000000,0.4448044662,1.0000000000,0.0803383854,2.0000000000,343.9421296296,14.0000000000,0.3609942022,19288.7867956779
0,0.8557091069,-0.4711259556,0.9193535029,7.3093856862,0.1756166674,0.1711973640,0.8893074773,0.0169079328,1.0000000000,0.0998385919,1102.0000000000,0.5314727656,4.0000000000,0.0782479514,2.0000000000,721.3477941176,434.5000000000,0.4818278749,17597.2332357279
0,0.8557287257,-2.0522678565,0.9474345071,138.7067075235,0.0093287685,0.1490191241,0.9136609831,0.0284187264,1.0000000000,-0.6232070951,796.2500000000,0.7343784993,4.0000000000,0.0816514167,1.0000000000,540.7962776660,280.7500000000,-0.1485857972,13199.5456691763
0,0.8557319025,-0.3560784195,0.9211658929,12.4172651716,0.1303151962,0.1244346010,0.9467993353,0.0114218326,2.0000000000,-0.6970499670,791.5000000000,0.5408856702,1.0000000000,0.0870530856,1.0000000000,572.3965022936,364.5000000000,0.2017536244,8145.4023481525
0,1.0E-9,-2.3046804754,0.9713073691,13.0131593656,0.1712962918,0.1135239637,0.9999841615,0.0078370544,4.0000000000,-0.2639935074,631.2500000000,0.6184358979,2.0000000000,0.0995350809,1.0000000000,481.1000000000,339.0000000000,0.0906278231,4206.7882352941
0,0.8557234063,0.2131906201,0.9727967963,20.4456740360,0.0573221117,0.1288066411,0.8693507046,0.0107711472,1.0000000000,-0.3362966483,1034.5000000000,0.6769991422,4.0000000000,0.0905313143,3.0000000000,681.8309151786,338.2500000000,0.3040711397,21510.0106800795
0,0.8557347849,-0.3804400380,0.9429412354,5.9553253839,0.2154959687,0.1533202528,0.9312555075,0.0153965619,2.0000000000,-0.3984446266,891.5000000000,0.5275509588,2.0000000000,0.0793965154,1.0000000000,552.8627408056,315.7500000000,0.5979375918,15499.8142232057
0,0.8556810132,0.1731336389,0.9430323782,13.5376835882,0.0855462147,0.2047878019,0.8846023719,0.0504976062,1.0000000000,2.9508666257,1113.5000000000,0.5044894135,4.0000000000,0.0965282117,4.0000000000,583.6594684385,326.7500000000,1.6714448207,22020.8684053156
0,0.8557112065,0.0240747609,0.9396294121,8.1955009473,0.1370832639,0.1198016609,0.9129589821,0.0112254160,1.0000000000,-0.5568434171,1179.2500000000,0.6191654650,1.0000000000,0.0967461448,3.0000000000,836.1273148148,453.7500000000,0.1570435878,23280.2771574504
0,0.8557292935,0.0595594205,0.9651555129,10.1930039924,0.1226803835,0.1205979004,0.9254994268,0.0128464190,1.0000000000,-0.2759622129,1122.2500000000,0.5862650513,4.0000000000,0.0913138765,1.0000000000,718.0316579634,418.5000000000,0.6076971343,20948.2512879913
0,0.8557360244,-0.1622343060,0.9312384944,6.9750030102,0.2505691886,0.1208208779,0.9711707318,0.0122360354,2.0000000000,-0.4743925833,1806.5000000000,0.5089652267,1.0000000000,0.0822916809,1.0000000000,926.8255303030,256.7500000000,0.1189007429,75164.2580409353
0,0.8556933266,-0.5839602098,0.9548287671,3.4253902031,0.3078493233,0.1242413527,0.8068480642,0.0083863678,1.0000000000,-1.1714177153,1486.2500000000,0.5322659433,2.0000000000,0.0942256801,1.0000000000,921.8651515152,479.5000000000,0.3428240010,77599.2151145602
0,0.8557312258,-0.4114564421,0.9725855312,9.7431261636,0.1278723830,0.1035821322,0.9470575377,0.0099306623,2.0000000000,-1.0236242690,463.2500000000,0.5250164211,4.0000000000,0.0815189526,2.0000000000,272.0794005102,98.2500000000,-0.1767669775,7397.6345569598
0,0.8557185976,-0.6646502063,0.9642943787,7.9562586721,0.1639912071,0.0917317158,0.9258044041,0.0051588266,1.0000000000,-0.2592041392,454.7500000000,0.5521077910,1.0000000000,0.0873374236,2.0000000000,342.4108974359,231.7500000000,0.1572006180,1963.5431332806
0,0.8557168326,-0.2427950357,0.8770126993,9.6411557454,0.1037220045,0.0842758862,0.8929194319,0.0062259243,1.0000000000,0.1142172189,980.7500000000,0.5215680401,1.0000000000,0.0944707218,1.0000000000,660.9650000000,433.7500000000,0.6802146239,13613.6876688498
0,0.8557353306,-0.1558660287,0.9228090172,11.6634275513,0.1495176461,0.1317933965,0.9643440871,0.0214388795,2.0000000000,-0.7773696574,1398.0000000000,0.5206021000,1.0000000000,0.0855616466,1.0000000000,636.1457451810,116.7500000000,0.3834454906,93744.0906836176
0,0.8557075778,-0.0671935583,0.9053584779,9.9729270309,0.2133628879,0.1284819559,0.9162157342,0.0107294234,2.0000000000,-0.5687802432,744.2500000000,0.5094606740,3.0000000000,0.0901541443,4.0000000000,531.3304239401,289.7500000000,-0.0699865400,8706.6224064838
0,0.8557368049,0.0537886787,0.9321636527,8.6357213831,0.1595394500,0.1461306476,0.9762907293,0.0168182008,1.0000000000,-0.0667922999,1789.7500000000,0.5693453305,4.0000000000,0.0873996535,2.0000000000,1075.1559864458,201.0000000000,0.0267081001,58751.3413022912
0,0.8557362219,-0.0735439904,0.9281436086,5.7616280320,0.1899252386,0.0954986939,0.9837940425,0.0062020305,1.0000000000,0.0045978247,556.0000000000,0.5471582352,1.0000000000,0.0902827492,3.0000000000,356.6951454750,216.2500000000,0.4100347006,2833.2527239058
0,2.54E-8,-0.2725015131,1.0260470951,4.4537412096,0.3267969572,0.1707876010,0.9999799636,0.0287748529,2.0000000000,0.0419628159,1017.5000000000,0.5192690756,4.0000000000,0.0894230312,2.0000000000,519.8419243986,185.5000000000,0.3221975016,23675.7634553857
0,0.8557329112,0.0306924167,0.8774528647,7.9139380496,0.2611746388,0.1064381817,0.9460156012,0.0076376140,2.0000000000,-0.1482398159,1068.7500000000,0.4613616535,1.0000000000,0.0771548990,1.0000000000,700.9501050420,258.5000000000,-0.1130159645,20736.8466767622
0,0.8557140904,-0.1200671464,0.9649810271,4.7982877003,0.2190823397,0.1299896484,0.8296618934,0.0107727728,1.0000000000,-0.6308989897,1051.7500000000,0.6220172111,3.0000000000,0.0673273107,1.0000000000,735.3879310345,489.7500000000,0.3174265571,16777.6280508285
0,0.8557242524,-0.0440712528,0.9401792358,5.3934834178,0.2348243106,0.1537145139,0.9401364480,0.0163188395,4.0000000000,0.3746242691,1084.7500000000,0.4765214727,3.0000000000,0.0851739042,3.0000000000,650.8524923703,349.2500000000,0.6834664107,16244.2790586612
0,0.8557061064,-0.1050757734,0.9343597951,18.4620145911,0.1005265869,0.1857963931,0.8578969142,0.0321982204,4.0000000000,-0.8393099556,1479.5000000000,0.5411112592,3.0000000000,0.0832868573,1.0000000000,830.5422535211,448.2500000000,0.5254772491,76774.4108534857
0,0.8557349097,-0.2281150391,0.9755100602,14.6654235532,0.0940406974,0.3052576856,0.9777069857,0.0997694802,2.0000000000,-0.3583466840,878.7500000000,0.5433963296,1.0000000000,0.0861544901,2.0000000000,357.5465489567,55.2500000000,0.6705726849,29224.9428184643
0,0.8557357504,-0.0670195914,0.9614037839,4.9406944949,0.4494233910,0.1389614678,0.9862687468,0.0208378522,4.0000000000,0.1474427619,987.5000000000,0.5259710223,1.0000000000,0.0857647306,3.0000000000,515.0720379147,79.0000000000,-0.0403256488,16123.5099894207
0,0.8557353670,0.0531376410,0.9858946605,8.9017607928,0.1855485733,0.2179636379,0.9743701343,0.0370403888,4.0000000000,-0.6624315151,1004.7500000000,0.5256120536,4.0000000000,0.0850193273,1.0000000000,549.3143420151,75.2500000000,0.1328509404,30866.2641017958
0,0.8557374810,-0.0194258140,0.9622958668,5.2030953861,0.4109492558,0.1378223548,0.9877859594,0.0206611498,4.0000000000,0.1911263670,1005.5000000000,0.5230773177,1.0000000000,0.0866054901,1.0000000000,514.7051752241,79.0000000000,0.0345251285,17319.7214063406
0,0.8557354897,-0.7131074551,0.9970882652,8.8388880608,0.1503970674,0.1498272939,0.9776506549,0.0215681371,1.0000000000,-0.2672937440,1590.7500000000,0.5166668501,1.0000000000,0.0873781486,2.0000000000,817.9146015809,198.7500000000,0.4490237909,55974.8640822054
0,0.8557353932,-0.8152081854,0.9969748152,8.8755365174,0.1507632423,0.1454666167,0.9754311884,0.0183375403,1.0000000000,-0.3161311891,1563.0000000000,0.5227369263,1.0000000000,0.0876553017,2.0000000000,822.2951807229,232.5000000000,0.4267684359,54976.9853906733
0,0.8555406540,-0.4082910662,0.8564185601,4.7926276872,0.4084931205,0.1775881262,0.8469966490,0.0297004675,3.0000000000,-0.5665057557,1000.0000000000,0.4460054203,2.0000000000,0.0714247644,4.0000000000,461.4590909091,228.0000000000,0.8991936107,45441.2809841535
0,0.8555779449,0.2015095281,1.0143079457,6.1584685770,0.2491742175,0.1769404439,0.9216568758,0.0211295135,1.0000000000,-0.5868698244,1507.5000000000,0.5646023049,1.0000000000,0.0820625452,3.0000000000,743.2255434783,187.0000000000,0.4316556996,93173.4088637306
