,V0,V1,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V2,V3,V4,V5,V6,V7,V8,V9,dce2SE0,dce2SE1,dce2SE10,dce2SE11,dce2SE12,dce2SE13,dce2SE14,dce2SE15,dce2SE16,dce2SE17,dce2SE18,dce2SE19,dce2SE2,dce2SE3,dce2SE4,dce2SE5,dce2SE6,dce2SE7,dce2SE8,dce2SE9,dce3SE0,dce3SE1,dce3SE10,dce3SE11,dce3SE12,dce3SE13,dce3SE14,dce3SE15,dce3SE16,dce3SE17,dce3SE18,dce3SE19,dce3SE2,dce3SE3,dce3SE4,dce3SE5,dce3SE6,dce3SE7,dce3SE8,dce3SE9,earlySE0,earlySE1,earlySE10,earlySE11,earlySE12,earlySE13,earlySE14,earlySE15,earlySE16,earlySE17,earlySE18,earlySE19,earlySE2,earlySE3,earlySE4,earlySE5,earlySE6,earlySE7,earlySE8,earlySE9,lateSE0,lateSE1,lateSE10,lateSE11,lateSE12,lateSE13,lateSE14,lateSE15,lateSE16,lateSE17,lateSE18,lateSE19,lateSE2,lateSE3,lateSE4,lateSE5,lateSE6,lateSE7,lateSE8,lateSE9
0,8.4755648779,7.2061787617,7.4270557440,11.5659403014,4.3179213106,4.4901272369,10.2034064965,12.2086917479,11.6298455763,10.3261883233,6.7247225587,8.6900950213,2.7408230017,4.7382896586,10.9135482925,4.6016934916,0.9237455197,8.0588541565,8.4844301845,3.9415169105,0.8825417202,0.9420765027,0.8145392848,0.4567329248,1.4137447405,0.9997169544,1.0199947034,0.3490653341,0.3983978638,0.6336855588,0.7683621895,0.5807053555,0.7356641311,0.2470517085,0.5635846111,0.6418855092,0.4484116900,0.9316973878,0.4568547236,0.9914947368,1.0408643560,1.1885245902,0.8908901070,0.6130623225,1.5981767181,1.1029342391,1.1498940678,0.4477142328,0.5388518024,0.8456612232,0.8941821701,0.7449150961,0.9695728496,0.3208345933,0.6644017997,0.8607594937,0.5858958069,1.1200949904,0.6250594615,1.1518315789,0.6315789474,0.6499089253,0.5597755155,0.2833657151,1.0446470313,0.6803472026,0.6922669492,0.2778086248,0.2732977303,0.4301953250,0.5567265297,0.3844933756,0.5329139848,0.1224674932,0.4252134790,0.4146986586,0.3401524778,0.6446907158,0.3045381029,0.7173052632,1.1626016260,1.3158469945,1.0003915427,0.6703033926,1.7737260402,1.0703839985,1.3109110169,0.5696835092,0.5712950601,0.8091578610,0.9749435423,0.7977234559,1.0456407256,0.3631690354,0.7786245524,0.8894766673,0.6397712834,1.1337781296,0.6464656075,1.1435789474
0,11.0000000000,11.2472218792,5.6970861081,7.1414284285,12.1391113633,13.3117012019,9.9359057072,12.0784003536,9.7581874455,9.2140874906,10.0705842267,7.6485292704,7.2690787706,7.7602978179,6.2098711742,10.0480327907,13.7201531898,15.2696845189,9.2059763198,13.1026337942,1.1365059487,0.9685912240,0.7051013277,0.4723774053,0.5649006623,1.0313624679,0.4949596774,0.7462030376,0.9252525253,0.7386508273,0.5261707989,0.4797297297,0.7785507246,0.7085308057,0.6093750000,0.4801381693,0.9431453462,1.2726568552,0.7430203046,0.6948228883,1.3243581716,1.0886836028,0.8707197764,0.6604593420,0.7543046358,1.1059125964,0.5937500000,0.9644284572,1.1767676768,0.8604157828,0.7355371901,0.5540540541,0.9060869565,0.8981042654,0.8138020833,0.5900978699,0.9073819349,1.2958946553,1.0069796954,0.9284741144,0.7564182843,0.6706697460,0.3431167016,0.1589075109,0.3000000000,0.8910025707,0.2510080645,0.3153477218,0.6515151515,0.6224013577,0.3287419651,0.2256756757,0.3953623188,0.2701421801,0.3554687500,0.2630972942,0.5841357176,0.9728892332,0.4739847716,0.4305177112,1.5115842204,1.1039260970,1.0139762404,0.8094351335,0.7927152318,1.0987146530,0.5907258065,0.9664268585,1.2484848485,0.9991514637,0.7612488522,0.7364864865,0.9773913043,0.9146919431,0.8424479167,0.7017846862,0.9798257680,1.2052672347,0.9803299492,1.1171662125
0,22.6939852551,21.0381733125,40.0276607984,30.4514930099,30.7022368393,35.0128926386,29.5691397806,21.8192647735,33.0797007381,36.7273659005,25.8820292306,42.2405661037,37.0799012399,26.5234382270,40.7851342419,28.9161071031,40.4086298898,34.2310848237,23.3969885645,27.8789748749,1.2336670023,0.6613842173,0.5826495898,0.9414526225,0.9252794666,0.5921026654,0.8899472525,0.9803946290,0.6396442042,1.0660391681,0.8390912757,0.7931382928,0.7143981504,0.6937409350,0.6242718447,1.1540085592,0.6861829821,0.7250564634,1.0870143830,0.9735131701,1.3983296807,0.9521992238,0.7466479888,1.1637168142,1.1693796169,0.7066140178,1.0151072873,1.0676416819,0.8786241063,1.0877992004,1.0037639468,0.9144451930,0.8308819912,0.9184982707,0.7185608224,1.2322396576,0.8142838090,0.8906602896,1.1414751497,1.1674730000,0.8842030445,0.4753557568,0.4125475285,0.6588063889,0.6591488527,0.4173741362,0.6475649101,0.7242640106,0.4915273321,0.7665603967,0.6078101895,0.5836300645,0.5184711496,0.5082561642,0.3897772701,0.8436519258,0.4566551080,0.4700411851,0.8384603573,0.6933489713,1.4764556062,1.0799482536,0.8195917551,1.2440643212,1.2184742106,0.7724251398,1.1493829057,1.2077160688,0.8866745482,1.2411315217,1.0134426670,0.9649696853,0.9233607162,0.9672542675,0.8067961165,1.4388587732,0.8644971993,0.9628670121,1.2199928341,1.3284953330
0,14.1155942135,6.9949982130,13.0766968306,31.1608729018,15.5679514102,7.2478445072,6.3403469937,13.7921894490,12.0152963733,9.0056671500,12.2816936943,16.4575210770,15.1997121683,9.3339946856,11.2805141727,15.8933948545,11.8585412256,10.2118191328,12.2167917229,9.6046863561,0.9167984815,0.4978614200,0.4074074074,0.7098214286,0.5181245075,0.4438909282,0.7119273628,0.4550183599,0.7744425386,1.1080605421,0.6372231226,0.6649947202,0.3878977377,0.6638813453,0.4740196078,0.8662460568,0.5158730159,0.4322580645,0.8956435644,0.5542976939,1.1157861436,0.5893926433,0.3322973323,0.6168154762,0.5153664303,0.2933927635,0.8192323566,0.6294369645,1.0740423099,1.2541358677,0.4697460832,0.8542766631,0.2988780578,0.8498015459,0.6044117647,1.0318611987,0.6077694236,0.4144605117,1.1154455446,0.3928721174,0.6146788991,0.3074422583,0.3346283346,0.2805059524,0.3029944838,0.2399056109,0.4172513413,0.2772337821,0.5254431103,0.7514959521,0.3922204214,0.5021119324,0.2576788670,0.4971798621,0.3539215686,0.5182965300,0.3740601504,0.2542825362,0.5964356436,0.3484276730,1.2249288200,0.5970915312,0.4560994561,0.5989583333,0.4903467297,0.3665443104,0.9533635988,0.7001223990,1.1786735277,1.3143259416,0.4975688817,1.0498944034,0.3814603642,0.9561311886,0.7725490196,1.0993690852,0.6560150376,0.5610678532,1.2425742574,0.4226415094
0,4.0688518719,7.0632067001,2.6874192494,7.6485292704,5.1854497287,9.3407708461,7.8262379212,8.3815273071,8.8090862182,6.5743609744,6.7268120235,8.2006097334,3.4928498393,9.3059120993,9.2855921848,5.7008771255,10.3077640640,6.5192024052,9.2195444573,9.1787798753,2.2474645030,1.5887323944,1.6363636364,1.8470012240,2.8166311301,1.2377495463,3.2971428571,1.5467196819,0.8836120401,1.4553349876,1.2232142857,1.9116809117,1.3813725490,1.0420775805,2.9322709163,1.9334916865,0.9264214047,3.2747747748,1.8645833333,2.5743440233,2.7464503043,1.7154929577,2.0757575758,1.8518971848,3.2004264392,1.4228675136,3.7828571429,1.6978131213,1.0983277592,1.5918114144,1.3803571429,2.3361823362,1.6656862745,1.2366863905,3.1852589641,2.1757719715,1.1638795987,3.7402402402,1.8541666667,2.9883381924,1.7870182556,1.1084507042,1.4053030303,1.4859241126,2.0938166311,0.8602540835,2.7342857143,1.0914512922,0.6615384615,1.0148883375,0.7928571429,1.6267806268,1.2156862745,0.7948717949,2.0976095618,1.6935866983,0.6471571906,2.7102102102,1.2656250000,1.8746355685,3.1115618661,1.8605633803,2.3314393939,1.5960832313,3.5884861407,1.6497277677,3.6771428571,1.8986083499,1.1217391304,1.6290322581,1.2928571429,2.5783475783,1.9401960784,1.4076265615,2.9561752988,2.1033254157,1.3578595318,3.8978978979,1.7395833333,2.8600583090
0,24.7794183785,2.3667596579,40.9901013148,31.5199383847,18.8432255402,9.5073063461,9.0916658465,48.6521859735,33.2887301761,29.8469155416,41.3116198463,25.7045890584,40.6841186596,28.1712107116,20.4157364775,46.3488439464,25.2300342963,35.7755946983,18.1630923544,10.3064337445,0.7439449106,0.6893395636,0.8693035696,0.4108063760,0.5535049377,0.8927084391,0.9600221522,0.7860518499,0.8539120704,0.8402505141,0.9419049714,0.7516584669,0.6710046101,0.6517595649,0.3830524680,0.8835749045,0.8566717960,0.5932831977,0.9154130003,0.5557376235,0.8655216084,0.7801435522,0.9803518157,0.4728668542,0.6756516108,1.1363867168,1.1016579558,0.8823251418,0.9665184487,0.9735464573,1.1043114826,0.8573877162,0.8171820976,0.8064711078,0.5849169356,1.0148082256,1.0813365575,0.6319151128,1.3057999811,0.7637419931,0.5160677537,0.5087431957,0.5918629771,0.3401898734,0.3848955804,0.6071900071,0.6893842373,0.6798541723,0.6405076710,0.6048794167,0.6993400792,0.5870179337,0.4785343834,0.4771512250,0.2746504123,0.5943174088,0.5333040229,0.4392706294,0.6576781152,0.4566761011,0.9565458287,0.8181993352,1.0674313342,0.4680028129,0.7605633803,1.3508175079,1.1342978782,0.7836889009,1.0314496893,1.0752477099,1.2138803344,0.8880812569,0.9228774491,0.8458927990,0.6949922314,1.0723666998,1.2336777314,0.6435561966,1.4109187246,0.8482546303
0,6.6783231428,2.8284271247,4.5000000000,7.5828754441,7.3271754449,6.7494855771,5.7879184514,8.5183625187,7.5828754441,8.4409715081,5.9055059055,5.6124860802,7.7136243103,8.4195539602,5.9213596412,3.3993463424,5.2809931726,6.5192024052,4.4045431091,5.0990195136,1.0947503201,1.0165094340,0.8762886598,0.7921092564,1.0393081761,1.8724489796,1.4036544850,0.8384000000,1.0905797101,0.8743016760,1.4188948307,1.4733840304,1.3361774744,1.0508849558,0.6261829653,0.7978723404,1.1990632319,1.2939001848,1.4062500000,0.6382978723,1.2906530090,1.2334905660,1.1374570447,0.8163884674,1.1666666667,1.9234693878,1.5980066445,1.1568000000,1.4438405797,0.9748603352,1.5918003565,1.6102661597,1.4880546075,1.2986725664,0.7712933754,1.0851063830,1.4238875878,1.2902033272,1.6690340909,0.6666666667,0.8642765685,0.7287735849,0.8144329897,0.5781487102,0.7122641509,1.3622448980,0.8604651163,0.7424000000,0.6231884058,0.5642458101,0.9893048128,0.6787072243,0.8924914676,0.8761061947,0.3501577287,0.6021276596,0.9180327869,1.1719038817,1.0809659091,0.7446808511,1.1702944942,1.2877358491,1.1340206186,0.8649468892,1.2845911950,1.9693877551,1.6063122924,1.1504000000,1.6105072464,1.1312849162,1.6506238859,1.7186311787,1.6040955631,1.3893805310,0.6656151420,1.0914893617,1.3442622951,1.2310536044,1.6079545455,0.7352245863
0,8.1114338994,10.1564794567,2.2945587811,14.8372841181,11.4674122281,14.4402180106,9.6816140398,11.7934941892,7.7795629697,6.9264009216,5.9426269288,4.0177077182,13.5232226566,5.8416977435,8.7822786650,4.0425037705,9.2447808809,15.8001262947,3.4227001085,9.8003999666,0.8280271399,0.8929242329,0.4750445633,0.6347247036,0.8634808749,0.7791072729,0.9608801956,0.6620046620,0.4999318708,0.9222853783,1.3180754470,0.4100288898,0.4551879699,1.0550973855,0.6221071192,1.0378256844,0.5369557881,0.7259351621,0.4747365158,1.2837250554,0.9294537230,1.0349405135,0.7299465241,0.8120838070,0.9027676998,0.9016751639,1.2070089650,0.8612276612,0.7050006813,1.0401803214,1.4319947580,0.5453982666,0.5730827068,1.1834532374,0.8391007274,1.2315831239,0.6783665204,0.8551122195,0.6827340360,1.2841685144,0.5782881002,0.6209142142,0.2625668449,0.3014455092,0.6282782212,0.4707106441,0.6512722992,0.3738927739,0.2933642186,0.6070168561,1.0575680988,0.2358646306,0.3254135338,0.7536409896,0.2962309896,0.7407750298,0.3121835977,0.4420199501,0.2538747675,0.9747228381,0.9967814892,1.1046336882,0.9286987522,0.9131070326,0.9656888152,1.0129018833,1.2675903287,0.9695415695,0.8009265568,1.1213249706,1.4269399981,0.6066859265,0.6421052632,1.2425864187,0.9772977739,1.2356831107,0.7771177860,0.9861596010,0.7527898326,1.3642572062
0,6.3062216106,15.4194789334,10.0557508422,15.7015922759,11.0298035185,13.8592700053,11.0744406212,9.6790790013,14.8924376176,17.1430726030,6.0815735784,22.5687396001,15.6122074286,14.9523331164,11.6349389443,18.4365523508,22.1079422632,19.2238560290,18.2056468776,10.2801746223,1.4363801087,1.0629053178,1.2380380380,0.8358849888,0.9667819215,1.3505682311,1.0764440035,1.5562345599,1.1083339234,1.0055675586,1.3392001564,1.0226016663,1.0259649123,0.9931097376,1.0561633021,1.2402181440,1.1851391650,1.0007298509,1.0554892601,1.2803756414,1.9247030401,1.0661478599,1.4314314314,0.8922703510,1.0506297851,1.1826147306,1.1161265432,1.5878299311,1.0448913120,1.4627721456,1.4845018089,0.9461354450,1.4533333333,1.1392238322,1.2045787752,1.6208448753,1.1892395626,0.9585027630,0.8423968633,1.5209604027,1.1482786390,0.8306095979,0.8854854855,0.5730022405,0.6911583107,0.9366704260,0.7733686067,0.9691847614,0.8632018693,0.7266079442,1.0861445194,0.6020786934,0.6705263158,0.6359306921,0.9698883501,0.9539473684,0.8225646123,0.7424668960,0.8570576202,0.7120728047,2.1442520636,1.2863813230,1.5981981982,1.0983943241,1.1723882440,1.2387438189,1.3175154321,1.5315303602,1.1872123487,1.5565896626,1.6766402660,0.9203167533,1.6564912281,1.1974870808,1.5064847186,1.7950138504,1.3870526839,0.9301428422,0.9744289124,1.6945493271
0,3.8810436741,2.5000000000,3.4928498393,2.6874192494,4.4721359550,4.4721359550,4.6097722286,2.8674417557,3.6400549446,3.7712361663,2.1213203436,0.7071067812,1.5811388301,1.5811388301,5.3851648071,3.8078865529,2.9814239700,4.0311288741,2.5495097568,5.6568542495,0.8547008547,1.4016736402,1.8445747801,2.1360000000,0.4452554745,1.8342857143,0.4195298373,0.8783269962,1.8806366048,2.0299295775,1.8237934905,2.1128318584,2.1959619952,2.6125592417,0.3854545455,1.2202868852,0.8137847642,0.7037037037,1.5748031496,0.3915662651,0.9363722697,1.2092050209,1.2991202346,1.6816000000,1.0364963504,1.7428571429,0.9403254973,1.1229404309,1.5225464191,1.7376760563,1.3108866442,1.4690265487,1.5724465558,1.6623222749,0.8533333333,1.0399590164,1.1608222491,1.1907407407,1.3179133858,0.8156626506,0.7378917379,0.7970711297,0.9784946237,0.7648000000,1.0583941606,1.2857142857,1.0542495479,0.9315589354,1.2254641910,1.0457746479,1.0583613917,0.9933628319,1.1650831354,0.8921800948,0.9442424242,0.6895491803,1.0278113664,1.0740740741,1.0482283465,0.9771084337,1.0930674264,1.2761506276,2.0557184751,1.2240000000,0.9087591241,2.2914285714,1.0253164557,1.1318124208,2.1989389920,1.8116197183,1.6801346801,1.3683628319,1.6923990499,1.0414691943,0.8460606061,1.1721311475,0.8960096735,0.7166666667,0.7145669291,1.0506024096
0,9.5399268384,11.3057261794,10.5361283212,10.7004672795,9.5519631490,4.9347302358,11.1648059796,7.7461659174,11.4564392374,7.4960730460,9.9302299800,13.7931142241,7.6843728942,11.8585412256,2.7010957716,10.1544866931,10.6011198895,13.0466470788,6.4104407025,5.8819515041,0.9497698348,1.4355628059,0.7226685295,0.6319237641,1.1681931724,0.9420895522,1.7172096909,0.9143109541,1.4054054054,0.7895779671,0.8201932066,0.7985321101,0.8230869850,0.7561307902,0.7999177462,1.1123462280,1.3161971831,1.1416702173,0.8646646647,0.9653521127,1.0568643379,1.3380097879,0.8693677960,0.8585467540,0.9995836803,0.9854726368,1.7472848789,1.0998233216,1.5465465465,0.9914800872,0.7737612964,0.7313761468,0.9290385873,0.7414850136,0.8319967098,1.1806728917,1.4440140845,1.2322113336,0.8118118118,1.1045070423,0.7989439480,1.3954323002,0.5773663989,0.4731983323,1.0749375520,0.7343283582,1.4895572264,0.7284452297,1.3738738739,0.6128393105,0.6618884388,0.6209174312,0.7812295618,0.5718664850,0.6218383714,0.9006966059,1.2167253521,1.1585002130,0.5857857858,0.6969014085,1.1125101543,1.2972267537,1.0478519036,0.9600952948,1.1178184846,0.9888557214,1.7380952381,1.2132508834,1.4204204204,1.1234396671,0.8407603615,0.7706422018,0.8943754088,0.7411444142,0.8774419083,1.1800800356,1.4575704225,1.2925010652,0.7527527528,1.1790140845
0,26.9303639040,12.7046900659,6.0974445235,27.3126094890,18.2872853566,32.8771112752,2.9371166242,12.8984067233,6.7192400376,9.7028998508,13.9819709821,30.5055929649,11.7206955845,20.6569751671,19.0631254395,16.7765380204,19.9082529473,8.1620820873,22.0187574643,10.6907165391,0.9638548732,0.8613827253,0.7041380923,1.0659541691,0.6580256217,1.0862779871,0.8307242924,0.9995827538,0.8691685245,0.8491907234,0.6679111007,0.6970498263,0.8853808354,1.0885295439,0.8260026500,1.1169282700,0.9092874153,0.7706314425,0.5941959811,0.6894408267,0.9164656075,0.9417700890,0.7504286160,1.1041787021,0.7779954785,1.2298825094,0.8603028756,1.1185674548,0.8805631244,0.9326753433,0.8094265881,0.8546430238,0.9465294840,1.1018416432,0.8802637107,1.1937552743,0.9920131892,0.8299179063,0.7431148871,0.7555029331,0.8373469295,0.6385859346,0.5446929551,0.7685827075,0.4491333836,0.8288184438,0.6967273552,0.8116828929,0.7239699447,0.6549387609,0.4913959050,0.5183284077,0.6416769042,0.8647964392,0.6217561322,0.8385147679,0.7035720828,0.6177087834,0.4767791514,0.5448038319,0.9686802932,1.0373574025,0.7888871571,1.2197669940,0.8163677468,1.3242739969,0.8634223810,1.1735396384,0.9166047395,0.9625405917,0.8903050808,0.9056359206,1.0692874693,1.2116868798,1.0280192612,1.3049789030,1.1692251328,0.8905931733,0.7837812038,0.8161831979
0,20.7108994982,38.5504719671,40.9688341231,19.2330733662,42.4151096013,33.3225236397,37.8535845140,33.4314194726,5.3122889794,9.7700082510,38.2097914896,32.1553574679,14.7511673699,37.3683716530,27.7821085513,41.0547792341,13.8871005793,15.3085760278,19.4845714882,16.4004636097,0.4161242914,0.9261009667,0.6673641851,0.5545104746,1.2238434754,0.4580612757,0.5766254648,0.4923189466,0.5686990386,0.6723723168,0.7708091367,0.5471451876,0.7774381773,0.3908200242,0.6635336243,0.9188305050,0.8877067043,0.6768153448,0.5959786714,0.6723116003,0.4133949192,1.0257787325,0.7191951710,0.6267635742,1.4019233958,0.5663820526,0.6649582956,0.5204096562,0.6546184739,0.7504626203,0.8958575300,0.6548123980,0.8021672687,0.4885250302,0.7755398903,0.9243508485,1.0289706448,0.7229410869,0.6880693179,0.7519051651,0.1734201134,0.5117078410,0.4805633803,0.2714835400,0.9671696236,0.3261342709,0.3952366596,0.3173372348,0.4480954120,0.4092339008,0.4883855981,0.3549755302,0.5251458739,0.2768755872,0.4644735370,0.5677775506,0.5915908217,0.4912467651,0.3765829816,0.4326841660,0.5733781230,1.1600429646,0.8219718310,0.7052159042,1.4359144420,0.6432278587,0.7499748769,0.6476956840,0.7669465742,0.9012768320,0.9728997290,0.7081566069,1.0102806335,0.6287746611,0.8612509791,1.1680637906,1.1287014485,0.8113868169,0.8029326816,0.9978831499
0,5.1313330152,8.8733324370,9.4572963201,12.4877490987,1.8606560177,6.7765680842,9.6027882236,7.3829194767,3.3447720401,9.7392787359,8.1023409577,9.5312999645,11.8598154619,4.0068309020,11.4281895165,12.2148541834,9.2875892118,7.7630921674,11.0268989294,4.2837260232,-0.1006802721,0.4390132481,1.3815724816,1.4343845371,0.9324283099,0.3897626537,0.7583770230,0.9383145091,1.2322766571,0.8293816829,1.3394337017,1.2502668090,1.0111013731,0.8041646009,1.0478286972,1.1902392037,1.3216960942,1.7659297789,1.2432055749,0.8737659602,0.0097959184,0.4634536318,1.4584766585,1.4608341811,0.8648566199,0.4432370603,0.8472760429,0.9834926151,1.1690201729,0.9023709902,1.3960635359,1.2390608324,1.1500146071,0.7924310031,1.0660396238,1.2168887462,1.2248528625,1.7148430243,1.2295005807,0.8197972884,-0.1499319728,0.3318867063,1.1547911548,1.3639005958,0.9252593045,0.2627966829,0.7018463643,0.9449753837,1.1959654179,0.6529521153,1.4195441989,1.1731590181,0.6936897458,0.7671459263,0.7338403042,1.2139990368,1.3171482076,1.6981237228,1.3382113821,0.8440173753,-0.1012244898,0.4104613979,1.4810810811,1.3329457928,0.8364856620,0.5747783815,0.7421928425,0.9455545902,1.1010086455,0.8605299861,1.2852209945,1.2225186766,1.1687116564,0.7575607338,1.0392235341,1.1440038529,1.1451310861,1.6245587962,1.1289198606,0.7743846255
0,4.4090815370,28.7315157971,7.1436160311,25.2636101933,24.0973027536,7.8421935707,24.9110919070,6.7868791351,28.8192820939,25.7914714586,16.5772601945,29.6352830255,4.8941929876,28.4099454417,4.3365372771,5.3965219336,30.7607253202,19.4641226621,26.6025163763,15.3378616502,-0.2110801609,0.3812500000,-0.2622066361,0.2813402657,0.2713004484,0.1774632553,0.4195583596,-0.1701244813,0.2420872541,0.0998803828,0.1349253731,0.3594646272,-0.0949737897,0.4352331606,-0.1866125761,-0.2910891089,0.3489010989,0.3795368698,0.3987455197,-0.0698843640,-0.0739709068,0.7843750000,-0.1432425142,0.5973425765,0.1076233184,0.0424605335,0.2350157729,0.2382928275,0.3751069290,0.4677033493,-0.1071641791,0.1644359465,0.1060746223,0.1899827288,0.0502028398,-0.0252475248,0.1181318681,0.3218919363,0.2132616487,-0.1156359980,0.0699473847,0.2973214286,0.0571891017,0.2166377816,0.1804932735,0.2362547632,0.2602523659,0.1719027860,0.3524379812,0.3606459330,-0.0023880597,0.1472275335,0.3761948813,0.1260794473,0.2200811359,0.0811881188,0.2225274725,0.1164394810,0.2607526882,-0.0525389643,-0.3163107397,0.5540178571,-0.4254113839,0.4546504910,0.1849775785,0.1088731628,0.3406940063,0.1834617664,0.3481608212,0.5616028708,-0.1086567164,0.4149139579,-0.0148011101,0.3713298791,-0.3022312373,-0.2727722772,0.3818681319,0.2959435047,0.3449820789,-0.1573655103
0,12.4743291959,7.6075847850,5.6577672786,3.7072668046,6.4602297096,9.3873585209,8.9006866152,10.4609331538,7.4014356715,3.5180585713,6.6870436882,2.0508654635,8.6284413424,7.3478260870,10.0400448206,8.3863196423,14.0297467908,11.4845306584,4.5266217767,11.4515889242,0.9752317034,0.9248647859,0.8374942210,0.9931725080,1.1364498879,0.7457307885,0.8131517961,0.7065474182,0.9538084684,1.1935940184,0.8247710076,1.1737183792,0.8870818458,1.0407562550,1.2070977918,0.8585840059,0.7989668532,0.8001595179,0.9596842402,0.8653198653,1.2237136465,1.2075719924,1.0953536755,1.2363829464,1.3605313093,0.9467604219,0.9990343762,0.9568005400,1.1619036510,1.4030514297,1.0530996947,1.4669800761,1.1106703689,1.3255971923,1.4242902208,1.0631878210,1.0398909456,1.0348280752,1.2767127150,1.0956790123,0.5902844359,0.5904107587,0.4945677300,0.6475496890,0.7179575643,0.4269211452,0.5294515257,0.4058386770,0.5498658579,0.7569970698,0.5057745918,0.7977389747,0.4795715986,0.6410053210,0.7708201893,0.5573184153,0.4811307218,0.5051400213,0.5926134762,0.5107557052,1.3306168105,1.4022803684,1.2567036523,1.3627674101,1.5628773504,1.1416373682,1.2153341058,1.1079142761,1.3088767059,1.5632009700,1.2224877207,1.5505932393,1.2545286262,1.5020944187,1.6143533123,1.2716434336,1.1836705410,1.2153491670,1.4846349027,1.2312944257
